trial_id,nct_id,brief_title,official_title,phase,phase_clean,phase_int,recruitment_status,status_clean,outcome,outcome_binary,start_date_dt,completion_date_dt,primary_completion_date_dt,start_year,trial_duration_days,duration_bucket,enrollment_n,enrollment_type,n_drugs,therapy_type,is_combination,indication_group,tech_group,flag_no_dates,flag_zero_enroll,flag_no_phase
49770,NCT05400902,HAIC Combined With Sintilimab and Bevacizumab for Unresectable Intrahepatic Cholangiocarcinoma,"Hepatic Arterial Infusion Chemotherapy Combined With Sintilimab and Bevacizumab in the Treatment of Unresectable Intrahepatic Cholangiocarcinoma: A Prospective, Single-Center, Phase II Study",PHASE2,Phase 2,2.0,UNKNOWN,Unknown,Unknown,,2023-05-31,2023-12-31,2023-12-31,2023,214.0,< 1 Year,17,ESTIMATED,5,Combination,True,Other,Small Molecule,False,False,False
53017,NCT05885464,A Study Evaluating the Safety and Efficacy of BEAM-201 in Relapsed/Refractory T-Cell Acute Lymphoblastic Leukemia (T-ALL) or T-Cell Lymphoblastic Lymphoma (T-LL),"A Phase 1/2, Dose-Exploration and Dose-Expansion Study Evaluating the Safety and Efficacy of Multiplex Base-Edited, Allogeneic Anti-CD7 CAR-T Cells (BEAM-201) in Relapsed/Refractory T-Cell Acute Lymphoblastic Leukemia (T-ALL) or T-Cell Lymphoblastic Lymphoma (T-LL)",PHASE1/PHASE2,Phase 1/2,1.5,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2023-05-25,2026-12-31,2026-12-31,2023,1316.0,> 3 Years,5,ACTUAL,1,Monotherapy,False,Leukemia,CAR-T,False,False,False
53597,NCT05976997,"Prospective, Single Arm, Single Center Study of Duvelisib Combined With Chidamide in the Treatment of Newly Diagnosed Peripheral T-cell Lymphoma (PTCL)","Prospective, Single Arm, Single Center Study of Duvelisib Combined With Chidamide in the Treatment of Newly Diagnosed Peripheral T-cell Lymphoma (PTCL)",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2023-05-08,2024-12-31,2023-12-31,2023,603.0,1–2 Years,36,ESTIMATED,2,Combination,True,Other,Small Molecule,False,False,False
51876,NCT05716516,STUDY02001740;22SCH740: Estradiol For ER+ Advanced Breast Cancer (ESTHER),Phase II Study of Estradiol Therapy to Target ER-Mutant and ER-Wild-Type ER+ Metastatic or Advanced Breast Cancer,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2023-05-04,2027-05-31,2026-05-31,2023,1488.0,> 3 Years,36,ESTIMATED,1,Monotherapy,False,Other,Other,False,False,False
47909,NCT05139056,Multiple Doses of Neural Stem Cell Virotherapy (NSC-CRAd-S-pk7) for the Treatment of Recurrent High-Grade Gliomas,A Phase I Study of Multiple Doses of Neural Stem Cell-Based Oncolytic Virotherapy (NSC-CRAd-S-pk7) Administered Intracerebrally to Patients With Recurrent High-Grade Gliomas,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2023-05-02,2025-08-07,2025-08-07,2023,828.0,2–3 Years,36,ESTIMATED,2,Combination,True,Other,Other,False,False,False
52784,NCT05848999,UCLM802 (Anti-Mesothelin CAR-T) Cell Injection in Patients With Mesothelin-positive Advanced Malignant Solid Tumors,"Exploratory Study to Evaluate the Safety, Tolerability and Preliminary Efficacy of UCLM802 (Anti-Mesothelin CAR-T) Cell Injection in Patients With Mesothelin-positive Advanced Malignant Solid Tumors",PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2023-04-27,2025-07-31,2025-05-31,2023,826.0,2–3 Years,87,ESTIMATED,1,Monotherapy,False,Solid Tumors (NOS),CAR-T,False,False,False
52753,NCT05843448,"IDO and PD-L1 Peptide Based Immune-Modulatory Therapeutic (IO102-IO103) in Combination With Pembrolizumab for BCG-Unresponsive or Intolerant, Non-Muscle Invasive Bladder Cancer","Pilot Study of an IDO and PD-L1 Peptide Based Immune-Modulatory Therapeutic (IO102-IO103) in Combination With Pembrolizumab for BCG-Unresponsive or Intolerant, Non-Muscle Invasive Bladder Cancer",PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2023-04-19,2026-12-31,2026-06-30,2023,1352.0,> 3 Years,30,ESTIMATED,2,Combination,True,Other,Vaccine,False,False,False
51789,NCT05701709,Phase I Study of SHR-A2102 in Patients With Advanced Solid Tumors,"An Open-Label, Single-Arm, Multi-Center Phase I Clinical Study to Evaluate the Safety, Tolerability, Efficacy and Pharmacokinetics of SHR-A2102 in Patients With Advanced Solid Tumors",PHASE1,Phase 1,1.0,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2023-04-06,2025-08-31,2025-08-31,2023,878.0,2–3 Years,395,ACTUAL,1,Monotherapy,False,Solid Tumors (NOS),ADC,False,False,False
49551,NCT05371054,"Study of VIP152, Venetoclax, and Prednisone (VVIP) in Relapsed/Refractory Lymphoid Malignancies","Phase 1/2 Study of VIP152, Venetoclax, and Prednisone (VVIP) in Relapsed/Refractory Lymphoid Malignancies",PHASE1/PHASE2,Phase 1/2,1.5,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2023-04-05,2029-07-01,2024-07-22,2023,2279.0,> 3 Years,130,ESTIMATED,3,Combination,True,Lymphoma,Small Molecule,False,False,False
52155,NCT05754801,Yunzhi Essence to Improve the Quality of Life of Patients With Advanced Stage of Cancer,"Yunzhi Essence to Improve the Quality of Life of Patients With Advanced Stage of Cancer: A Randomized, Double-blinded, Placebo-controlled Trial",PHASE2,Phase 2,2.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2023-04-01,2026-09-30,2026-03-31,2023,1278.0,> 3 Years,172,ESTIMATED,2,Combination,True,Other,Other,False,False,False
60391,NCT05744921,A Study in Adult Patients With Paroxysmal Nocturnal Hemoglobinuria (PNH) to Evaluate How Safe Long-term Treatment With Pozelimab + Cemdisiran Combination Therapy is and How Well it Works.,"An Open-Label Extension Study to Evaluate the Long-Term Safety, Tolerability, and Efficacy of Pozelimab and Cemdisiran Combination Therapy in Patients With Paroxysmal Nocturnal Hemoglobinuria",PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2023-03-07,2029-02-05,2029-02-05,2023,2162.0,> 3 Years,202,ESTIMATED,2,Combination,True,Other,Other,False,False,False
51535,NCT05661591,Effect of Fluconazole on Pharmacokinetics of SHR2554 in Healthy Subjects,"Pharmacokinetic Effect of Fluconazole on SHR2554 in Healthy Subjects in Single-center, Open-label, Single-dose, Auto-controlled Pharmacokinetics",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2023-02-28,2023-03-31,2023-03-31,2023,31.0,< 1 Year,18,ACTUAL,2,Combination,True,Other,Small Molecule,False,False,False
51867,NCT05715398,BR790 in Combination With Anlotinib in Adult Subjects With Advanced Non-Small Cell Lung Cancer,"A Multicenter, Open Phase â… /â…¡a Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of BR790 in Combination With Anlotinib in Subjects With Advanced Non-small Cell Lung Cancer",PHASE1/PHASE2,Phase 1/2,1.5,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2023-02-28,2025-12-31,2024-12-31,2023,1037.0,2–3 Years,90,ESTIMATED,2,Combination,True,NSCLC,Small Molecule,False,False,False
51641,NCT05675813,Genotype-guided Treatment in Newly Diagnosed PTCL,Guidance-04ï¼šT-cell Lymphoma Seriesï¼šA Genotype-guided Therapy in Newly Diagnosed Patients With Peripheral T-cell Lymphoma ï¼ˆTHEORY Studyï¼‰,PHASE1/PHASE2,Phase 1/2,1.5,RECRUITING,Recruiting,Censored,,2023-02-13,2028-07-15,2026-07-15,2023,1979.0,> 3 Years,264,ESTIMATED,9,Combination,True,Other,Small Molecule,False,False,False
51874,NCT05716113,CD7 CAR-T for Patients With r/r CD7+ T-ALL/T-LBL,"A Study for Safety, Efficacy and Cellular Pharmacokinetics of CD7 CAR-T Cell for Patients With Relapsed or Refractory CD7 Positive T-cell Acute Lymphoblastic Leukemia/Lymphoblastic Lymphoma",EARLY_PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2023-02-09,2024-08-31,2024-08-31,2023,569.0,1–2 Years,20,ACTUAL,1,Monotherapy,False,Hematologic Malignancies,CAR-T,False,False,False
52345,NCT05784870,A Study of Shengxuening Tablet in the Treatment of Chemotherapy-related Anemia in Hematologic Tumors,A Multicenter Randomized Controlled Study of Shengxuening Tablet in the Treatment of Chemotherapy-related Anemia in Hematologic Tumors,PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2023-02-07,2024-12-31,2024-12-31,2023,693.0,1–2 Years,168,ESTIMATED,2,Combination,True,Hematologic Malignancies,Other,False,False,False
51923,NCT05722795,Use of Imatinib to Convert Triple Negative Breast Cancer Into ER-positive Breast Cancer (I-CONIC),Use of Imatinib to Convert Triple Negative Breast Cancer Into ER-positive Breast Cancer,,Unknown,,UNKNOWN,Unknown,Unknown,,2023-02-06,2024-12-31,2024-06-30,2023,694.0,1–2 Years,40,ESTIMATED,1,Monotherapy,False,Breast Cancer,Small Molecule,False,False,True
52930,NCT05870995,Chemotherapy CLAGE-Ven Sequential With Reduced Intensity Conditioning for Refractory Acute Myelodi Leukemia,"A Phase II Single Arm Study of Cladribine, Cytarabine, Etoposide and Venetoclax Sequential With Reduced Dose Conditioning of Fludarabine, Busulfan and Melphalan or Total Marrow Radiation for Refractory Acute Myeloid Leukemia",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2023-02-01,2026-09-01,2026-02-01,2023,1308.0,> 3 Years,100,ESTIMATED,8,Combination,True,Leukemia,Small Molecule,False,False,False
51665,NCT05679258,"A Study to Compare the PK , Safety, Tolerability, and Immunogenicity of HLX15 With Daratumumab in Male Subjects","A Phase I Study to Compare the Pharmacokinetic Characteristics, Safety, Tolerability, and Immunogenicity (Randomized, Double-blind, Parallel Controlled) of HLX15 With Daratumumab Injection in Healthy Chinese Male Subjects",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2023-01-31,2024-06-28,2024-03-16,2023,514.0,1–2 Years,172,ACTUAL,1,Monotherapy,False,Multiple Myeloma,Monoclonal Antibody,False,False,False
51119,NCT05603559,177Lu-P17-087/177Lu-P17-088 in Patients With Metastatic Castration-resistant Prostate Cancer,Safety and Dosimetry of 177Lu-P17-087/177Lu-P17-088 in Patients With Metastatic Castration-resistant Prostate Cancer,EARLY_PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2023-01-01,2023-10-04,2023-09-05,2023,276.0,< 1 Year,9,ACTUAL,2,Combination,True,Other,Other,False,False,False
51158,NCT05608785,"Single-center, Multi-cohort Exploratory Phase Ib/II Clinical Study of First-line Treatment of Unresectable Locally Advanced/Advanced Adenocarcinoma of the Stomach or Gastroesophageal Junction Based on Different Genotypes","Single-center, Multi-cohort Exploratory Phase Ib/II Clinical Study of First-line Treatment of Unresectable Locally Advanced/Advanced Adenocarcinoma of the Stomach or Gastroesophageal Junction Based on Different Genotypes",PHASE1/PHASE2,Phase 1/2,1.5,UNKNOWN,Unknown,Unknown,,2023-01-01,2024-10-01,2023-12-31,2023,639.0,1–2 Years,45,ESTIMATED,6,Combination,True,Gastric Cancer,Bispecific Antibody,False,False,False
51575,NCT05668767,Surufatinib in Combination of Durvalumab and EP/EC in the Firstly-line Treatment of ES-SCLC,"Multi-centered, Single-arm, Phase II Study on Surufatinib in Combination of Durvalumab and Etoposide and Carboplatin/Cisplatin in the Firstly-line Treatment of Extensive-stage Small-cell Lung Cancer",PHASE2,Phase 2,2.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2022-12-31,2025-12-31,2023-12-31,2022,1096.0,> 3 Years,20,ESTIMATED,5,Combination,True,Other,Small Molecule,False,False,False
51587,NCT05669807,Camrelizumab Combined With Irinotecan or Albumin Paclitaxel for Second-line Treatment of Advanced Gastric Cancer,"A Randomized, Controlled, Multicenter Phase II Study of Camrelizumab Combined With Irinotecan or Albumin Paclitaxel for Second-line Treatment of Advanced Gastric Cancer",PHASE2,Phase 2,2.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2022-12-31,2025-11-30,2023-11-30,2022,1065.0,2–3 Years,184,ESTIMATED,3,Combination,True,Other,Monoclonal Antibody,False,False,False
53714,NCT05990998,"A Head-to-head Comparison of [68Ga]Ga-FAPI and [68Ga]Ga-TATE PET/CT in Patients With Nasopharyngeal Carcinoma: a Single-center, Prospective Study",First Affiliated Hospital of Fujian Medical University,PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2022-11-20,2023-09-01,2023-08-31,2022,285.0,< 1 Year,38,ACTUAL,3,Combination,True,Other,Radiopharmaceutical,False,False,False
56066,NCT06350838,Clinical Study to Investigate the Safety and Tolerance of Therapeutic BCG in Postoperative Adjuvant Therapy in Subjects With Moderate to High-risk Non-muscular Invasive Bladder Cancer (NMIBC),A Phase I Clinical Study to Investigate the Safety and Tolerance of Therapeutic Bacillus Calmette-Guerin( BCG) in Postoperative Adjuvant Therapy in Subjects With Moderate to High-risk Non-muscular Invasive Bladder Cancer (NMIBC),PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2022-11-11,2023-02-13,2023-02-13,2022,94.0,< 1 Year,10,ACTUAL,1,Monotherapy,False,Other,Other,False,False,False
48338,NCT05198843,Testing an Omega-3 Fatty Acid-Based Anti-Cancer Therapy for Patients With Triple-Negative Inflammatory Breast Cancer That Has Spread to Other Parts of the Body,Phase Ib/II Study of EPA-Based EphA2 Targeted Therapy for Patients With Metastatic Triple-Negative Inflammatory Breast Cancer,PHASE1/PHASE2,Phase 1/2,1.5,TERMINATED,Terminated,Negative,0.0,2022-11-08,2023-12-20,2023-12-19,2022,407.0,1–2 Years,1,ACTUAL,2,Combination,True,Breast Cancer,Small Molecule,False,False,False
48418,NCT05208762,A Study of SGN-PDL1V in Advanced Solid Tumors,A Phase 1 Study of SGN-PDL1V in Advanced Solid Tumors,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2022-10-25,2028-11-17,2027-11-18,2022,2215.0,> 3 Years,315,ESTIMATED,2,Combination,True,NSCLC,ADC,False,False,False
49922,NCT05425862,Pidnarulex and Talazoparib in Patients With Metastatic Castration Resistant Prostate Cancer,Phase 1 Trial of Pidnarulex and Talazoparib in Patients With Metastatic Castration Resistant Prostate Cancer,PHASE1,Phase 1,1.0,SUSPENDED,Suspended,Negative,0.0,2022-10-21,2025-12-30,2024-07-12,2022,1166.0,> 3 Years,48,ESTIMATED,2,Combination,True,Other,Small Molecule,False,False,False
46090,NCT04892277,CD19-Directed CAR-T Cell Therapy for the Treatment of Relapsed/Refractory B Cell Malignancies,Phase I Dose Escalation Trial of CD19 Directed Chimeric Antigen Receptor T Cell Therapy in the Treatment of Relapsed/Refractory B Cell Malignancies,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2022-10-03,2026-03-27,2025-03-27,2022,1271.0,> 3 Years,25,ESTIMATED,10,Combination,True,Other,Small Molecule,False,False,False
50582,NCT05521412,EValuation of radIOLigand Treatment in mEn With Metastatic Castration-resistant Prostate Cancer With [161Tb]Tb-PSMA-I&T,EValuation of radIOLigand Treatment in mEn With Metastatic Castration-resistant Prostate Cancer With [161Tb]Tb-PSMA-I&T: Phase I/II Study,PHASE1/PHASE2,Phase 1/2,1.5,RECRUITING,Recruiting,Censored,,2022-09-29,2026-12-31,2025-08-03,2022,1554.0,> 3 Years,42,ESTIMATED,1,Monotherapy,False,Prostate Cancer,Radiopharmaceutical,False,False,False
50351,NCT05489731,VIC-1911 Combined With Osimertinib for EGFR -Mutant Non-small Cell Lung Cancer,Phase I Clinical Study of VIC-1911 Combined With Osimertinib in the Treatment of Advanced Non-small Cell Lung Cancer With EGRF- Mutation,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2022-09-21,2024-04-24,2024-02-24,2022,581.0,1–2 Years,72,ESTIMATED,2,Combination,True,NSCLC,Small Molecule,False,False,False
50293,NCT05480449,Autologous HuCART19 T Cells Manufactured Using the CliniMACS Prodigy Platform for Pediatric B-ALL (huCART19 Prodigy),Phase 1/2b Trial of Autologous Humanized CD19-Directed Chimeric Antigen Receptor T-Cells Manufactured Using the CliniMACS Prodigy Platform for the Treatment of Pediatric B Cell Acute Lymphoblastic Leukemia (B-ALL),PHASE1/PHASE2,Phase 1/2,1.5,RECRUITING,Recruiting,Censored,,2022-09-20,2029-09-20,2027-09-20,2022,2557.0,> 3 Years,89,ESTIMATED,0,Monotherapy,False,Leukemia,Other,False,False,False
48970,NCT05285358,Pressurized Intraperitoneal Aerosolized Nab-Paclitaxel in Combination With Gemcitabine and Cisplatin for the Treatment of Biliary Tract Cancer Patients With Peritoneal Metastases,Safety of Pressurized Intraperitoneal Aerosolized Chemotherapy (PIPAC) in Biliary Tract Cancer Patients With Peritoneal Metastases,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2022-09-19,2028-10-11,2028-10-11,2022,2214.0,> 3 Years,12,ESTIMATED,4,Combination,True,Other,Small Molecule,False,False,False
49222,NCT05322135,A Pilot Study of Glutamine PET Imaging of Head and Neck Squamous Cell Carcinoma,A Pilot Study of Glutamine PET Imaging of Head and Neck Squamous Cell Carcinoma,EARLY_PHASE1,Phase 1,1.0,TERMINATED,Terminated,Negative,0.0,2022-09-14,2025-03-07,2025-03-07,2022,905.0,2–3 Years,3,ACTUAL,2,Combination,True,Head & Neck Cancer,Radiopharmaceutical,False,False,False
50399,NCT05496231,A Study on the Immune Response and Safety of an Adjuvanted Human Papillomavirus Vaccine When Given to Healthy Women 16 to 26 Years of Age,"A Phase 1/2 Randomized, Observer-blinded, Multi-country Study to Evaluate Safety and Immunogenicity of Investigational Adjuvanted Human Papillomavirus Vaccine in Females (16 to 26 Years of Age)",PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2022-08-22,2024-02-25,2024-02-23,2022,552.0,1–2 Years,1080,ACTUAL,2,Combination,True,Other,Other,False,False,False
52307,NCT05779514,Effect of Mirabegron on Promoting Brown Adipose Tissue Activation,Effect of Mirabegron on Promoting Brown Adipose Tissue Activation,,Unknown,,UNKNOWN,Unknown,Unknown,,2022-08-18,2023-12-31,2023-12-31,2022,500.0,1–2 Years,20,ESTIMATED,1,Monotherapy,False,Solid Tumors (NOS),Small Molecule,False,False,True
47738,NCT05111574,Using Nivolumab Alone or With Cabozantinib to Prevent Mucosal Melanoma Return After Surgery,A Randomized Phase II Trial of Adjuvant Nivolumab With or Without Cabozantinib in Patients With Resected Mucosal Melanoma,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2022-08-11,2025-12-19,2025-12-19,2022,1226.0,> 3 Years,99,ESTIMATED,8,Combination,True,Pancreatic Cancer,Monoclonal Antibody,False,False,False
50370,NCT05491512,A Study of Reduced Radiation Therapy and Standard-of-Care Chemotherapy in People with HPV-Positive Throat Cancer,Major Radiation Dose De-Escalation Concurrent with Chemotherapy for Human Papilloma Virus Associated Oropharyngeal Carcinoma,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2022-08-04,2025-08-04,2025-08-04,2022,1096.0,> 3 Years,121,ESTIMATED,6,Combination,True,Head & Neck Cancer,Small Molecule,False,False,False
56900,NCT06469138,A Study to Investigate 14C-bemcentinib in Healthy Male Subjects,"A Phase 1, Open-label, Nonrandomized Study to Investigate the Mass Balance Recovery and Metabolic Profile of 14C-bemcentinib Following Single Oral Administration in Healthy Male Subjects",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2022-08-02,2022-09-23,2022-09-23,2022,52.0,< 1 Year,6,ACTUAL,1,Monotherapy,False,NSCLC,Small Molecule,False,False,False
50179,NCT05463601,Mecapegfilgrastim for the Prevention of Dalpiciclib -Induced Neutropenia in Advanced Breast Cancer,"Efficacy and Safety of Mecapegfilgrastim for Prophylaxis of Dalpiciclib -Induced Neutropenia in Patients With Advanced HR+/HER2- Breast Cancer: a Open-label, Multicenter, Investigator-initiated, Randomized Controlled Phase II Trial",PHASE2,Phase 2,2.0,UNKNOWN,Unknown,Unknown,,2022-08-01,2024-12-01,2023-12-01,2022,853.0,2–3 Years,132,ESTIMATED,6,Combination,True,Other,Protein Therapy,False,False,False
49797,NCT05406466,Cryoablation Combined With Tislelizumab Plus Lenvatinib in Patients With Melanoma Liver Metastasis,A Phase II Study of Cryoablation Combined With Tislelizumab Plus Lenvatinib in Patients With Melanoma Liver Metastasis (CASTLE-05),PHASE2,Phase 2,2.0,UNKNOWN,Unknown,Unknown,,2022-07-15,2024-08-16,2024-07-10,2022,763.0,2–3 Years,25,ESTIMATED,3,Combination,True,Other,Monoclonal Antibody,False,False,False
50191,NCT05465343,"Efficacy and Safety of Furmonertinib in Patients With EGFR Mutations in Advanced NSCLC With Brain Metastases: A Single-center, Open-label, Phase II Trialï¼ˆiFORCEï¼‰","Efficacy and Safety of Furmonertinib in Patients With EGFR Mutations in Advanced NSCLC With Brain Metastases: A Single-center, Open-label, Phase II Trialï¼ˆiFORCEï¼‰",PHASE2,Phase 2,2.0,UNKNOWN,Unknown,Unknown,,2022-07-11,2023-06-30,2023-06-30,2022,354.0,< 1 Year,36,ESTIMATED,1,Monotherapy,False,NSCLC,Small Molecule,False,False,False
50295,NCT05480865,SHP2 Inhibitor BBP-398 in Combination With Sotorasib in Patients With Advanced Solid Tumors and a KRAS-G12C Mutation,A Phase 1 Study of the SHP2 Inhibitor BBP-398 (Formerly Known as IACS-15509) in Combination With the KRAS-G12C Inhibitor Sotorasib in Patients With Advanced Solid Tumors and a KRAS-G12C Mutation,PHASE1,Phase 1,1.0,TERMINATED,Terminated,Negative,0.0,2022-07-06,2024-08-22,2024-08-22,2022,778.0,2–3 Years,28,ACTUAL,2,Combination,True,NSCLC,Small Molecule,False,False,False
46715,NCT04978727,"A Pilot Study of SurVaxM in Children Progressive or Relapsed Medulloblastoma, High Grade Glioma, Ependymoma and Newly Diagnosed Diffuse Intrinsic Pontine Glioma","A Pilot Study of Safety, Tolerability, and Immunological Effects of SurVaxM in Pediatric Patients With Progressive or Relapsed Medulloblastoma, High Grade Glioma, Ependymoma and Newly Diagnosed Diffuse Intrinsic Pontine Glioma",PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2022-07-01,2030-02-28,2027-04-30,2022,2799.0,> 3 Years,35,ESTIMATED,4,Combination,True,Other,Vaccine,False,False,False
48252,NCT05186545,An Exploratory Study of Surufatinib Combined With Chidamide and Fulvestrant in HR Positive Unresectable Metastatic Breast Cancer,An Exploratory Study of Surufatinib Combined With Chidamide and Fulvestrant in HR Positive Unresectable Metastatic Breast Cancer Refractory to Endocrine Therapy,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2022-07-01,2025-07-31,2024-01-31,2022,1126.0,> 3 Years,63,ESTIMATED,3,Combination,True,Breast Cancer,Small Molecule,False,False,False
49623,NCT05381038,Optimizing and Personalising Azacitidine Combination Therapy for Treating Solid Tumours QPOP and CURATE.AI,Optimizing and Personalising Azacitidine Combination Therapy for Treating Solid Tumours Using the Quadratic Phenotypic Optimization Platform (QPOP) and an Artificial Intelligence-based Platform (CURATE.AI),PHASE1/PHASE2,Phase 1/2,1.5,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2022-06-30,2027-04-04,2026-10-04,2022,1739.0,> 3 Years,10,ESTIMATED,4,Combination,True,Breast Cancer,Small Molecule,False,False,False
49941,NCT05429398,A Study of Linperlisib Combination With Camrelizumab in Patients With Solid Tumor,"A Single-arm, Open-label, Multicenter,Phase I Study of Linperlisib Combination With Camrelizumab in Patients With Advanced Solid Tumor",PHASE1,Phase 1,1.0,UNKNOWN,Unknown,Unknown,,2022-06-30,2024-05-30,2023-08-31,2022,700.0,1–2 Years,118,ESTIMATED,2,Combination,True,Solid Tumors (NOS),Small Molecule,False,False,False
49496,NCT05362409,Study to Evaluate 5-ALA Combined With CV01 Delivery of Ultrasound in Recurrent High Grade Glioma,A Phase 1 Multi-center Clinical Trial Evaluating the Safety and Tolerability of 5-aminolevulinic Acid (5-ALA) Combined With CV01 Delivery of Ultrasound for Sonodynamic Therapy(SDT) in Patients With Recurrent High Grade Glioma (HGG),PHASE1,Phase 1,1.0,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2022-06-29,2025-04-30,2024-12-03,2022,1036.0,2–3 Years,22,ACTUAL,2,Combination,True,Other,Other,False,False,False
44441,NCT04655391,Glasdegib-Based Treatment Combinations for the Treatment of Patients With Relapsed Acute Myeloid Leukemia Who Have Undergone Hematopoietic Cell Transplantation,A Pilot/Phase 1b Study of Glasdegib-Based Treatment Combinations in Adult Patients With Relapsed AML Post Allogeneic Hematopoietic Cell Transplantation,PHASE1,Phase 1,1.0,WITHDRAWN,Withdrawn,Negative,0.0,2022-06-25,2023-12-15,2023-12-15,2022,538.0,1–2 Years,0,ACTUAL,7,Combination,True,AML,Small Molecule,False,True,False
51095,NCT05600309,A Study of Coformulated Favezelimab/Pembrolizumab (MK-4280A) Versus Standard of Care in Subjects With Previously Treated Metastatic PD-L1 Positive Colorectal Cancer (MK-4280A-007)-China Extension Study,A Phase 3 Study of MK-4280A (Coformulated Favezelimab [MK-4280] Plus Pembrolizumab [MK-3475]) Versus Standard of Care in Previously Treated Metastatic PD-L1 Positive Colorectal Cancer (KEYFORM-007),PHASE3,Phase 3,3.0,COMPLETED,Completed,Positive,1.0,2022-06-14,2025-02-21,2024-08-15,2022,983.0,2–3 Years,94,ACTUAL,4,Combination,True,Colorectal Cancer,Monoclonal Antibody,False,False,False
47541,NCT05085054,Salvage Surgery Following Downstaging of Advanced Non-small Cell Lung Cancer by Targeted Therapy (SDANT),"Induction Therapy With Targeted Therapy Followed by Surgery for Stage IIIB and IV Non-small Cell Lung Cancer: a Multi-center, Single-arm, Prospective Clinical Study",PHASE2,Phase 2,2.0,UNKNOWN,Unknown,Unknown,,2022-06-01,2024-08-01,2024-05-01,2022,792.0,2–3 Years,30,ESTIMATED,2,Combination,True,NSCLC,Other,False,False,False
49687,NCT05389293,A Study of Mosunetuzumab in People With Follicular Lymphoma,"An Open-Label, Multicenter, Single-Arm, Sequential Phase-2 Study of Mosunetuzumab Alone or With Zanubrutinib for the Treatment of Patients With Newly Diagnosed Follicular Lymphoma in Need of Systemic Therapy",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2022-05-27,2025-12-31,2025-12-31,2022,1314.0,> 3 Years,76,ESTIMATED,2,Combination,True,Lymphoma,Bispecific Antibody,False,False,False
49716,NCT05393804,A Study of Whether Ide-cel (bb2121) Can Be Made From People With Multiple Myeloma Who Have Had a Hematopoietic Cell Transplant,Feasibility Trial of Autologous Anti-B Cell Maturation Antigen Chimeric Antigen Receptor T Cell Therapy Using Ide-Cel for Multiple Myeloma Patients Status Post Hematopoietic Cell Transplantation,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2022-05-20,2025-05-31,2025-05-31,2022,1107.0,> 3 Years,32,ESTIMATED,5,Combination,True,Multiple Myeloma,CAR-T,False,False,False
50288,NCT05479812,Dose Escalation and Expansion Study of WTX-124 As Monotherapy and in Combination with Pembrolizumab (pembro) in Patients with Selected Advanced or Metastatic Solid Tumors,A Multicenter Phase I/Ib Dose Escalation and Expansion Study of WTX-124 As Monotherapy and in Combination with Pembrolizumab in Patients with Selected Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2022-05-20,2025-07-31,2025-07-01,2022,1168.0,> 3 Years,150,ESTIMATED,2,Combination,True,Solid Tumors (NOS),Protein Therapy,False,False,False
